AGE,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,CNT_CHILDREN,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,OCCUPATION_TYPE,EMPLOYMENT_YEARS,Approval_Status
32,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,3.0,N,Y,Realty agents,8,Approved
32,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,3.0,N,Y,Realty agents,8,Approved
32,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,3.0,N,Y,Realty agents,8,Approved
32,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,3.0,N,Y,Realty agents,8,Approved
32,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,3.0,N,Y,Realty agents,8,Approved
32,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,3.0,N,Y,Realty agents,8,Approved
32,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,3.0,N,Y,Realty agents,8,Approved
32,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,3.0,N,Y,Realty agents,8,Approved
44,405000.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Drivers,5,Approved
44,405000.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Drivers,5,Approved
44,405000.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Drivers,5,Approved
44,405000.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Drivers,5,Approved
44,405000.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Drivers,5,Approved
44,405000.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Drivers,5,Approved
46,157500.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Medicine staff,5,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,405000.0,Working,Secondary / secondary special,Married,House / apartment,3,5.0,Y,Y,Accountants,10,Approved
38,157500.0,Working,Incomplete higher,Married,With parents,0,2.0,N,N,Core staff,17,Approved
38,157500.0,Working,Incomplete higher,Married,With parents,0,2.0,N,N,Core staff,17,Approved
38,157500.0,Working,Incomplete higher,Married,With parents,0,2.0,N,N,Core staff,17,Approved
38,157500.0,Working,Incomplete higher,Married,With parents,0,2.0,N,N,Core staff,17,Approved
38,157500.0,Working,Incomplete higher,Married,With parents,0,2.0,N,N,Core staff,17,Approved
27,171000.0,Working,Incomplete higher,Single / not married,House / apartment,0,1.0,N,Y,Laborers,0,Risky
27,171000.0,Working,Incomplete higher,Single / not married,House / apartment,0,1.0,N,Y,Laborers,0,Approved
33,112500.0,Working,Secondary / secondary special,Married,House / apartment,2,4.0,N,Y,Sales staff,3,Approved
33,112500.0,Working,Secondary / secondary special,Married,House / apartment,2,4.0,N,Y,Sales staff,3,Approved
31,90000.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,High skill tech staff,9,Approved
31,90000.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,High skill tech staff,9,Approved
31,90000.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,High skill tech staff,9,Approved
31,90000.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,High skill tech staff,9,Approved
31,90000.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,High skill tech staff,9,Approved
31,90000.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,High skill tech staff,9,Approved
31,90000.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,High skill tech staff,9,Approved
31,90000.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,High skill tech staff,9,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
28,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,0,Approved
52,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,,4,Approved
52,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,,4,Risky
52,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,,4,Risky
31,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Core staff,4,Approved
31,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Core staff,4,Approved
31,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Core staff,4,Approved
42,238500.0,Working,Secondary / secondary special,Married,Rented apartment,0,2.0,Y,Y,Laborers,10,Approved
42,238500.0,Working,Secondary / secondary special,Married,Rented apartment,0,2.0,Y,Y,Laborers,10,Approved
42,238500.0,Working,Secondary / secondary special,Married,Rented apartment,0,2.0,Y,Y,Laborers,10,Approved
42,238500.0,Working,Secondary / secondary special,Married,Rented apartment,0,2.0,Y,Y,Laborers,10,Approved
42,238500.0,Working,Secondary / secondary special,Married,Rented apartment,0,2.0,Y,Y,Laborers,10,Approved
34,105750.0,Working,Secondary / secondary special,Married,With parents,1,3.0,N,Y,Cleaning staff,3,Approved
39,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Laborers,2,Approved
39,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Laborers,2,Approved
39,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,N,Laborers,2,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
36,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,2.0,N,Y,Medicine staff,10,Approved
35,99000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,,1,Approved
44,130500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Laborers,25,Approved
44,130500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Laborers,25,Approved
44,130500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Laborers,25,Approved
44,130500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Laborers,25,Approved
44,130500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Laborers,25,Approved
44,130500.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Laborers,25,Approved
31,99000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,3.0,N,Y,Laborers,11,Approved
31,99000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,3.0,N,Y,Laborers,11,Approved
40,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Laborers,1,Approved
40,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Laborers,1,Approved
40,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Laborers,1,Approved
30,157500.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,1,3.0,Y,N,Sales staff,3,Approved
30,157500.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,1,3.0,Y,N,Sales staff,3,Approved
30,157500.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,1,3.0,Y,N,Sales staff,3,Approved
24,247500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,N,N,Drivers,2,Approved
24,247500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,N,N,Drivers,2,Approved
24,247500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,N,N,Drivers,2,Approved
28,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,0,2.0,N,Y,Laborers,5,Approved
27,135000.0,State servant,Incomplete higher,Single / not married,With parents,0,1.0,N,Y,,5,Approved
27,135000.0,State servant,Incomplete higher,Single / not married,With parents,0,1.0,N,Y,,5,Approved
27,135000.0,State servant,Incomplete higher,Single / not married,With parents,0,1.0,N,Y,,5,Approved
27,135000.0,State servant,Incomplete higher,Single / not married,With parents,0,1.0,N,Y,,5,Approved
27,135000.0,State servant,Incomplete higher,Single / not married,With parents,0,1.0,N,Y,,5,Approved
27,135000.0,State servant,Incomplete higher,Single / not married,With parents,0,1.0,N,Y,,5,Approved
27,135000.0,State servant,Incomplete higher,Single / not married,With parents,0,1.0,N,Y,,5,Approved
27,135000.0,State servant,Incomplete higher,Single / not married,With parents,0,1.0,N,Y,,5,Approved
27,135000.0,State servant,Incomplete higher,Single / not married,With parents,0,1.0,N,Y,,5,Approved
27,135000.0,State servant,Incomplete higher,Single / not married,With parents,0,1.0,N,Y,,5,Approved
33,202500.0,State servant,Secondary / secondary special,Civil marriage,Municipal apartment,0,2.0,N,N,,12,Approved
33,202500.0,State servant,Secondary / secondary special,Civil marriage,Municipal apartment,0,2.0,N,N,,12,Approved
54,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,14,Approved
54,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,14,Approved
54,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,14,Approved
54,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,14,Approved
54,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,14,Approved
54,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,14,Approved
54,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Sales staff,14,Approved
51,103500.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Cleaning staff,2,Approved
51,103500.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Cleaning staff,2,Approved
51,103500.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Cleaning staff,2,Approved
51,103500.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Cleaning staff,2,Approved
51,103500.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Cleaning staff,2,Approved
47,315000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Managers,6,Approved
47,315000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Managers,6,Approved
47,315000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Managers,6,Approved
47,315000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Managers,6,Approved
47,315000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Managers,6,Approved
33,157500.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Medicine staff,3,Approved
33,157500.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Medicine staff,3,Approved
33,157500.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Medicine staff,3,Approved
33,157500.0,Commercial associate,Higher education,Married,House / apartment,0,2.0,N,Y,Medicine staff,3,Approved
52,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
